Kecamatan;Kelurahan;latitude;longitude;street_name;search_query;gmaps_link;location_name_maps;location_name_structured
Anjir Muara;Anjir Muara Kota Tengah;-3.1874957;114.5008739;RG7P+2Q3, Anjir Muara Kota Tengah, Kec. Anjir Muara, Kabupaten Barito Kuala, Kalimantan Selatan 70564;Kantor Kelurahan Anjir Muara Kota Tengah Anjir Muara, Kalimantan Selatan;https://www.google.com/maps?q=-3.1874957,114.5008739;Kantor Desa Anjir Muara Kota Tengah;Gedung_Kelurahan_Anjir_Muara_Kota_Tengah
Anjir Muara;Beringin Jaya;-3.32;115.44;RG9H+PVR, Beringin Jaya, Kec. Anjir Muara, Kabupaten Barito Kuala, Kalimantan Selatan 70564;Kantor Kelurahan Beringin Jaya Anjir Muara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Beringin Jaya;Gedung_Kelurahan_Beringin_Jaya
Anjir Muara;Anjir Muara Lama;-3.32;115.44;RGJC+H5R, Anjir Muara Lama, Kec. Anjir Muara, Kabupaten Barito Kuala, Kalimantan Selatan 70564;Kantor Desa Anjir Muara Lama Anjir Muara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;KANTOR DESA ANJIR MUARA LAMA;Gedung_Kelurahan_Anjir_Muara_Lama
Anjir Muara;Sungai Punggu Baru;-3.32;115.44;VH68+2J3, Sungai Punggu Baru, Kec. Anjir Muara, Kabupaten Barito Kuala, Kalimantan Selatan 70563;Kantor Kelurahan Sungai Punggu Baru Anjir Muara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Sungai Punggu Baru, Anjir Muara, Barito Kuala;Gedung_Kelurahan_Sungai_Punggu_Baru
Anjir Muara;Patih Muhur Baru;-3.1652147;114.5328157;RHM9+WQ3, Patih Muhur Baru, Kec. Anjir Muara, Kabupaten Barito Kuala, Kalimantan Selatan 70564;Kantor Kelurahan Patih Muhur Baru Anjir Muara, Kalimantan Selatan;https://www.google.com/maps?q=-3.1652147,114.5328157;Kantor Desa Patih Muhur Baru;Gedung_Kelurahan_Patih_Muhur_Baru
Anjir Muara;Sungai Punggu;-3.32;115.44;VH68+2J3, Sungai Punggu Baru, Kec. Anjir Muara, Kabupaten Barito Kuala, Kalimantan Selatan 70563;Kantor Kelurahan Sungai Punggu Anjir Muara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Sungai Punggu Baru, Anjir Muara, Barito Kuala;Gedung_Kelurahan_Sungai_Punggu
Babirik;Murung Kupang;-2.535344;115.1003755;F47P+VH7, Jl. Desa, Murung Kupang, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Murung Kupang Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-2.535344,115.1003755;Kantor Desa Murung Kupang;Gedung_Kelurahan_Murung_Kupang
Babirik;Babirik Hilir;-3.32;115.44;F46Q+M49 Gg. Al-Mubarak, Jl. Babirik-Nagara, Babirik Hilir, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Babirik Hilir Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Babirik Hilir;Gedung_Kelurahan_Babirik_Hilir
Babirik;Babirik Hulu;-2.53555;115.1067772;F47V+Q4G, Jl. Alabio Danau Panggang, Babirik Hulu, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71455;Kantor Kelurahan Babirik Hulu Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-2.53555,115.1067772;Kantor Kepala Desa Babirik Hulu;Gedung_Kelurahan_Babirik_Hulu
Babirik;Sungai Janjam;-3.32;115.44;Sungai Zam Zam, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Sungai Janjam Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor kepala desa sungai Janjam;Gedung_Kelurahan_Sungai_Janjam
Babirik;Sungai Durait Hilir;-2.532638;115.122815;F585+WGX, Sungai Durait Hilir, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71455;Kantor Kelurahan Sungai Durait Hilir Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-2.532638,115.122815;Kantor Kepala Desa Sungai Durait Hilir;Gedung_Kelurahan_Sungai_Durait_Hilir
Babirik;Sungai Durait Tengah;-3.32;115.44;F589+MWV, Sungai Durait Tengah, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71455;Kantor Kelurahan Sungai Durait Tengah Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;kantor desa sungai durait tengah;Gedung_Kelurahan_Sungai_Durait_Tengah
Babirik;Sungai Durait Hulu;-2.5121226;115.1318894;F5Q9+554, Sungai Durait Hulu, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71455;Kantor Kelurahan Sungai Durait Hulu Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-2.5121226,115.1318894;Kantor desa sungai durait hulu;Gedung_Kelurahan_Sungai_Durait_Hulu
Babirik;Hambuku Lima;-3.32;115.44;Jl. Tapus No.01, RT.03, Hambuku Lima, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71455;Kantor Kelurahan Hambuku Lima Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Hambuku Lima;Gedung_Kelurahan_Hambuku_Lima
Babirik;Hambuku Baru;-2.5173676;115.1338532;F5M9+3X2, Hambuku Baru, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71455;Kantor Kelurahan Hambuku Baru Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-2.5173676,115.1338532;Kantor Desa Hambuku Baru;Gedung_Kelurahan_Hambuku_Baru
Babirik;Hambuku Hilir;-2.5294705;115.1332264;F5C9+6P6, Hambuku Hilir, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71455;Kantor Kelurahan Hambuku Hilir Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-2.5294705,115.1332264;Kantor Desa Hambuku Hilir;Gedung_Kelurahan_Hambuku_Hilir
Babirik;Murung Panti Hulu;-2.529353;115.0996402;F4CP+774, Jl. Alabio Danau Panggang, Murung Panti Hilir, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Murung Panti Hulu Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-2.529353,115.0996402;Kantor Desa Murung Panti Hilir;Gedung_Kelurahan_Murung_Panti_Hulu
Babirik;Murung Panti Hilir;-3.32;115.44;F4CP+774, Jl. Alabio Danau Panggang, Murung Panti Hilir, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Murung Panti Hilir Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Murung Panti Hilir;Gedung_Kelurahan_Murung_Panti_Hilir
Babirik;Teluk Limbung;-3.32;115.44;F4GJ+8V, Tlk. Limbung, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Teluk Limbung Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Teluk Limbung;Gedung_Kelurahan_Teluk_Limbung
Babirik;Sungai Papuyu;-3.32;115.44;F4JF+58, Sungai Papuyu, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Sungai Papuyu Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Sungai Papuyu;Gedung_Kelurahan_Sungai_Papuyu
Babirik;Kalumpang Luar;-3.32;115.44;F4GJ+H86, Kalumpang Luar, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Kalumpang Luar Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Kalumpang Luar;Gedung_Kelurahan_Kalumpang_Luar
Babirik;Kalumpang Dalam;-2.49407;115.1135687;;Kantor Kelurahan Kalumpang Dalam Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-2.49407,115.1135687;Kalumpang Dalam;Gedung_Kelurahan_Kalumpang_Dalam
Babirik;Sungai Luang Hilir;-2.5024175;115.0807484;F4X8+2PM, Sungai Luang Hulu, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Sungai Luang Hilir Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-2.5024175,115.0807484;Kantor Desa Sungai Luang Hulu;Gedung_Kelurahan_Sungai_Luang_Hilir
Babirik;Parupukan;-3.32;115.44;;Kantor Kelurahan Parupukan Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Parupukan;Gedung_Kelurahan_Parupukan
Babirik;Sungai Nyiur;-3.32;115.44;F4X8+53X, Sungai Nyiur, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Sungai Nyiur Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Sungai Nyiur;Gedung_Kelurahan_Sungai_Nyiur
Babirik;Sungai Luang Hulu;-3.32;115.44;F4X8+2PM, Sungai Luang Hulu, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Sungai Luang Hulu Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Sungai Luang Hulu;Gedung_Kelurahan_Sungai_Luang_Hulu
Babirik;Sungai Dalam;-3.32;115.44;G436+5RR, Jl. Alabio Danau Panggang, Sungai Dalam, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Sungai Dalam Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Sungai Dalam;Gedung_Kelurahan_Sungai_Dalam
Babirik;Pajukungan Hilir;-2.4891847;115.0759467;G466+8QH, Jl. Alabio Danau Panggang, Danau Panggang, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Pajukungan Hilir Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-2.4891847,115.0759467;Kantor Desa Pajukungan Hilir;Gedung_Kelurahan_Pajukungan_Hilir
Babirik;Pajukungan Hulu;-2.4844641;115.0763051;G486+6W9, Pajukungan Hilir, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454;Kantor Kelurahan Pajukungan Hulu Babirik, Kalimantan Selatan;https://www.google.com/maps?q=-2.4844641,115.0763051;Kantor Desa Pajukungan Hulu;Gedung_Kelurahan_Pajukungan_Hulu
Haur Gading;Palimbangan Gusti;-2.398859;115.1959351;J62J+FQ5, Unnamed Road, Palimbangan, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Palimbangan Gusti Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-2.398859,115.1959351;Kantor Kepala Desa Palimbangan Gusti;Gedung_Kelurahan_Palimbangan_Gusti
Haur Gading;Palimbangan;-2.39962;115.1993991;J62P+554, Unnamed Road, Palimbangan, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Palimbangan Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-2.39962,115.1993991;Kantor Kepala Desa Palimbangan;Gedung_Kelurahan_Palimbangan
Haur Gading;Bayur;-3.32;115.44;H6RX+P58, Bayur, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Bayur Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Bayur;Gedung_Kelurahan_Bayur
Haur Gading;Lok Suga;-3.32;115.44;J63X+7P2, Loksuga, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Lok Suga Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Lok Suga;Gedung_Kelurahan_Lok_Suga
Haur Gading;Palimbang Sari;-2.3974566;115.211627;Desa Palimbang sari RT.001 Kecamatan Haur Gading Kabupaten Hulu Sungai Utara Propinsi Kalimantan Selatan , Palimbangan Sari, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71472;Kantor Kelurahan Palimbang Sari Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-2.3974566,115.211627;Kantor kepala desa;Gedung_Kelurahan_Palimbang_Sari
Haur Gading;Jingah Bujur;-3.32;115.44;J67M+FGC, Jl. Desa, Jingah Bujur, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Jingah Bujur Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Jingah Bujur;Gedung_Kelurahan_Jingah_Bujur
Haur Gading;Tambak Sari Panji;-3.32;115.44;J69M+96J, Tambak Sari Panji, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Tambak Sari Panji Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Tambak Sari Panji;Gedung_Kelurahan_Tambak_Sari_Panji
Haur Gading;Pulantani;-3.32;115.44;J6GQ+J27, Pulantani, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Pulantani Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Pulantani;Gedung_Kelurahan_Pulantani
Haur Gading;Haur Gading;-2.376821;115.2006002;Desa No.RT. 02, Haur Gading, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Haur Gading Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-2.376821,115.2006002;Kantor Desa Haur Gading;Gedung_Kelurahan_Haur_Gading
Haur Gading;Sungai Limas;-2.3837797;115.2124704;J68X+FCJ, Unnamed Road, Sungai Limas, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Sungai Limas Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-2.3837797,115.2124704;Kantor Kepala Desa Sungai Limas;Gedung_Kelurahan_Sungai_Limas
Haur Gading;Pihaung;-3.32;115.44;J6CX+7WG, Unnamed Road, Pihaung, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Pihaung Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Pihaung;Gedung_Kelurahan_Pihaung
Haur Gading;Keramat;-2.3739387;115.2064219;J6GR+CXH, Unnamed Road, Keramat, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Keramat Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-2.3739387,115.2064219;Kantor Kepala Desa Keramat;Gedung_Kelurahan_Keramat
Haur Gading;Teluk Haur;-2.6091293;115.0655449;94R2+8JX, Taluk Haur, Kec. Daha Utara, Kabupaten Hulu Sungai Selatan, Kalimantan Selatan 71253;Kantor Kelurahan Teluk Haur Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-2.6091293,115.0655449;Kantor Desa Teluk Haur;Gedung_Kelurahan_Teluk_Haur
Haur Gading;Waringin;-2.3682611;115.210216;J6JW+MGR, Unnamed Road, Waringin, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Waringin Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-2.3682611,115.210216;Kantor Kepala Desa Waringin;Gedung_Kelurahan_Waringin
Haur Gading;Sungai Binuang;-3.1569493;115.0519297;R3VQ+65H, Binuang, Kec. Binuang, Kabupaten Tapin, Kalimantan Selatan 71183;Kantor Kelurahan Sungai Binuang Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-3.1569493,115.0519297;Kantor Kelurahan Binuang;Gedung_Kelurahan_Sungai_Binuang
Haur Gading;Panawakan;-2.3624068;115.2275212;J7Q7+2CP, Panawakan, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471;Kantor Kelurahan Panawakan Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-2.3624068,115.2275212;Kantor Kepala Desa Panawakan;Gedung_Kelurahan_Panawakan
Haur Gading;Tangkawang;-2.3590679;115.2139825;J7R2+92F, Unnamed Road, Tangkawang, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71553;Kantor Kelurahan Tangkawang Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-2.3590679,115.2139825;Kantor Kepala Desa Tangkawang;Gedung_Kelurahan_Tangkawang
Haur Gading;Tuhuran;-2.3550493;115.2110049;J6VW+XRM, Jl. Desa, Tuhuran, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71553;Kantor Kelurahan Tuhuran Haur Gading, Kalimantan Selatan;https://www.google.com/maps?q=-2.3550493,115.2110049;Kantor Kepala Desa Tuhuran;Gedung_Kelurahan_Tuhuran
Liang Anggang;Landasan Ulin Tengah;-3.4428664;114.6897402;HP4G+V83, Landasan Ulin Bar., Kec. Liang Anggang, Kota Banjar Baru, Kalimantan Selatan 70723;Kantor Kelurahan Landasan Ulin Tengah Liang Anggang, Kalimantan Selatan;https://www.google.com/maps?q=-3.4428664,114.6897402;Kelurahan Landasan Ulin Tengah;Gedung_Kelurahan_Landasan_Ulin_Tengah
Liang Anggang;Landasan Ulin Utara;-3.32;115.44;HPGG+GWV, Landasan Ulin Bar., Kec. Liang Anggang, Kota Banjar Baru, Kalimantan Selatan 70723;Kantor Kelurahan Landasan Ulin Utara Liang Anggang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kelurahan landasan ulin utara;Gedung_Kelurahan_Landasan_Ulin_Utara
Liang Anggang;Landasan Ulin Barat;-3.32;115.44;Jalan Guberbur Soebarojo No.1 RT.12 RW.04 Landasan Ulin Barat Liang Anggang, Kayu Bawang, Kec. Gambut, Kabupaten Banjar, Kalimantan Selatan 70722;Kantor Kelurahan Landasan Ulin Barat Liang Anggang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Landasan Ulin Barat;Gedung_Kelurahan_Landasan_Ulin_Barat
Liang Anggang;Landasan Ulin Selatan;-3.32;115.44;Jl. Pintas Sambangan, Landasan Ulin Sel., Kec. Liang Anggang, Kota Banjar Baru, Kalimantan Selatan 70722;Kantor Kelurahan Landasan Ulin Selatan Liang Anggang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Landasan Ulin Selatan;Gedung_Kelurahan_Landasan_Ulin_Selatan
Sungai Tabukan;Tambalang Raya;-3.32;115.44;G5V7+J2H, Unnamed Road, Tambalang Raya, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71455;Kantor Kelurahan Tambalang Raya Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Tambalang Raya;Gedung_Kelurahan_Tambalang_Raya
Sungai Tabukan;Rantau Bujur Hilir;-2.4236217;115.2431642;H7GH+HM4, Rantau Bujur, Kec. Banjang, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71416;Kantor Kelurahan Rantau Bujur Hilir Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-2.4236217,115.2431642;Kantor Kepala Desa Rantau Bujur;Gedung_Kelurahan_Rantau_Bujur_Hilir
Sungai Tabukan;Teluk Cati;-3.32;115.44;H55V+JC3, Unnamed Road, Tlk. Cati, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71452;Kantor Kelurahan Teluk Cati Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Teluk Cati;Gedung_Kelurahan_Teluk_Cati
Sungai Tabukan;Galagah;-2.44489;115.1582531;H54V+2PV, Unnamed Road, Galagah, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71452;Kantor Kelurahan Galagah Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-2.44489,115.1582531;Kantor Kepala Desa Galagah;Gedung_Kelurahan_Galagah
Sungai Tabukan;Galagah Hulu;-3.32;115.44;H52W+RW3, RT.2, Galagah Hulu, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71452;Kantor Kelurahan Galagah Hulu Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Galagah hulu;Gedung_Kelurahan_Galagah_Hulu
Sungai Tabukan;Nelayan;-2.452032;115.1597531;G5XW+58M, Nelayan, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71452;Kantor Kelurahan Nelayan Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-2.452032,115.1597531;Kantor Kepala Desa Nelayan;Gedung_Kelurahan_Nelayan
Sungai Tabukan;Sungai Tabukan;-2.4548414;115.1639727;G6W2+326, Unnamed Road, Sungai Tabukan, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71452;Kantor Kelurahan Sungai Tabukan Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-2.4548414,115.1639727;Kantor Kepala Desa Sungai Tabukan;Gedung_Kelurahan_Sungai_Tabukan
Sungai Tabukan;Pematang Benteng;-2.457474;115.1681103;G6V3+2M7, Unnamed Road, Pematang Benteng, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71452;Kantor Kelurahan Pematang Benteng Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-2.457474,115.1681103;Kantor Kepala Desa Pematang Benteng;Gedung_Kelurahan_Pematang_Benteng
Sungai Tabukan;Pematang Benteng Hilir;-2.457474;115.1681103;G6V3+2M7, Unnamed Road, Pematang Benteng, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71452;Kantor Kelurahan Pematang Benteng Hilir Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-2.457474,115.1681103;Kantor Kepala Desa Pematang Benteng;Gedung_Kelurahan_Pematang_Benteng_Hilir
Sungai Tabukan;Pasar Sabtu;-2.4307749;115.173288;;Kantor Kelurahan Pasar Sabtu Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-2.4307749,115.173288;Ps. Sabtu;Gedung_Kelurahan_Pasar_Sabtu
Sungai Tabukan;Hilir Mesjid;-3.32;115.44;H58M+MRF, Hilir Mesjid, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71452;Kantor Kelurahan Hilir Mesjid Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Hilir Mesjid;Gedung_Kelurahan_Hilir_Mesjid
Sungai Tabukan;Gampa Raya;-3.32;115.44;H57J+F3J, Unnamed Road, Gampa Raya, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71452;Kantor Kelurahan Gampa Raya Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Gampa Raya;Gedung_Kelurahan_Gampa_Raya
Sungai Tabukan;Banua Hanyar;-3.32;115.44;H58P+423, Banua Hanyar, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71455;Kantor Kelurahan Banua Hanyar Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Banua Hanyar;Gedung_Kelurahan_Banua_Hanyar
Sungai Tabukan;Sungai Haji;-2.4347622;115.1473576;H58M+39V, Banua Hanyar, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71452;Kantor Kelurahan Sungai Haji Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-2.4347622,115.1473576;Kantor Kecamatan Sungai Tabukan Kab.HSU;Gedung_Kelurahan_Sungai_Haji
Sungai Tabukan;Rantau Bujur Hulu;-2.443458;115.1377145;Jl. Kenangan No.RT 02, Rantau Bujur Hulu, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71452;Kantor Kelurahan Rantau Bujur Hulu Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-2.443458,115.1377145;Kantor Desa Rantau Bujur Hulu;Gedung_Kelurahan_Rantau_Bujur_Hulu
Sungai Tabukan;Rantau Bujur Tengah;-2.4469282;115.1297881;H538+68G, Jl. Alabio Danau Panggang, Rantau Bujur Tengah, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71455;Kantor Kelurahan Rantau Bujur Tengah Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-2.4469282,115.1297881;Kantor Kepala Desa Rantau Bujur Tengah;Gedung_Kelurahan_Rantau_Bujur_Tengah
Sungai Tabukan;Rantau Bujur Darat;-3.32;115.44;H545+QWQ, Rantau Bujur Darat, Kec. Sungai Tabukan, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71455;Kantor Kelurahan Rantau Bujur Darat Sungai Tabukan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Rantau Bujur Darat;Gedung_Kelurahan_Rantau_Bujur_Darat
Banjang;Pawalutan;-2.4987625;115.3404355;G92G+FHX, Unnamed Road, Maringgit, Kec. Banjang, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71663;Kantor Kelurahan Pawalutan Banjang, Kalimantan Selatan;https://www.google.com/maps?q=-2.4987625,115.3404355;Kantor Kepala Desa Pawalutan;Gedung_Kelurahan_Pawalutan
Banjang;Banjang;-2.4076484;115.2786784;H8R7+WVX, Banjang, Kec. Banjang, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71661;Kantor Kelurahan Banjang Banjang, Kalimantan Selatan;https://www.google.com/maps?q=-2.4076484,115.2786784;KANTOR KEPALA DESA BANJANG;Gedung_Kelurahan_Banjang
Banjang;Beringin;-2.4047729;115.2791122;H8W8+33V, Unnamed Road, Beringin, Kec. Banjang, Kabupaten Balangan, Kalimantan Selatan 71661;Kantor Kelurahan Beringin Banjang, Kalimantan Selatan;https://www.google.com/maps?q=-2.4047729,115.2791122;Kantor Kepala Desa Beringin;Gedung_Kelurahan_Beringin
Banjang;Kalintamui;-3.32;115.44;H8V4+2X8, Kalintamui, Kec. Banjang, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71661;Kantor Kelurahan Kalintamui Banjang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kepala Desa Kalintamui;Gedung_Kelurahan_Kalintamui
